Input Graph(V=200, E=2517) {
e{{105}->{62}, 1.0}
e{{105}->{158}, 1.0}
e{{105}->{28}, 1.0}

e{{106}->{54}, 1.0}
e{{106}->{25}, 1.0}
e{{106}->{184}, 1.0}
e{{106}->{19}, 1.0}
e{{106}->{174}, 1.0}
e{{106}->{17}, 1.0}
e{{106}->{145}, 1.0}
e{{106}->{13}, 1.0}
e{{106}->{77}, 1.0}
e{{106}->{6}, 1.0}
e{{106}->{134}, 1.0}
e{{106}->{8}, 1.0}
e{{106}->{163}, 1.0}
e{{106}->{37}, 1.0}
e{{106}->{132}, 1.0}
e{{106}->{190}, 1.0}
e{{106}->{157}, 1.0}
e{{106}->{124}, 1.0}
e{{106}->{55}, 1.0}
e{{106}->{86}, 1.0}
e{{106}->{150}, 1.0}
e{{106}->{57}, 1.0}
e{{106}->{121}, 1.0}
e{{106}->{111}, 1.0}
e{{106}->{171}, 1.0}
e{{106}->{3}, 1.0}
e{{106}->{34}, 1.0}
e{{106}->{197}, 1.0}
e{{106}->{63}, 1.0}
e{{106}->{90}, 1.0}
e{{106}->{125}, 1.0}

e{{107}->{25}, 1.0}
e{{107}->{85}, 1.0}
e{{107}->{143}, 1.0}
e{{107}->{114}, 1.0}
e{{107}->{44}, 1.0}
e{{107}->{138}, 1.0}
e{{107}->{68}, 1.0}
e{{107}->{163}, 1.0}
e{{107}->{70}, 1.0}
e{{107}->{165}, 1.0}
e{{107}->{192}, 1.0}
e{{107}->{194}, 1.0}
e{{107}->{24}, 1.0}
e{{107}->{55}, 1.0}
e{{107}->{119}, 1.0}
e{{107}->{154}, 1.0}
e{{107}->{80}, 1.0}
e{{107}->{18}, 1.0}
e{{107}->{177}, 1.0}
e{{107}->{171}, 1.0}
e{{107}->{78}, 1.0}
e{{107}->{173}, 1.0}
e{{107}->{40}, 1.0}
e{{107}->{7}, 1.0}
e{{107}->{36}, 1.0}
e{{107}->{131}, 1.0}
e{{107}->{197}, 1.0}
e{{107}->{96}, 1.0}
e{{107}->{63}, 1.0}
e{{107}->{30}, 1.0}

e{{108}->{153}, 1.0}
e{{108}->{91}, 1.0}
e{{108}->{122}, 1.0}
e{{108}->{85}, 1.0}
e{{108}->{180}, 1.0}
e{{108}->{151}, 1.0}
e{{108}->{182}, 1.0}
e{{108}->{81}, 1.0}
e{{108}->{48}, 1.0}
e{{108}->{147}, 1.0}
e{{108}->{50}, 1.0}
e{{108}->{178}, 1.0}
e{{108}->{141}, 1.0}
e{{108}->{172}, 1.0}
e{{108}->{46}, 1.0}
e{{108}->{105}, 1.0}
e{{108}->{10}, 1.0}
e{{108}->{167}, 1.0}
e{{108}->{198}, 1.0}
e{{108}->{2}, 1.0}
e{{108}->{188}, 1.0}
e{{108}->{113}, 1.0}
e{{108}->{16}, 1.0}
e{{108}->{115}, 1.0}
e{{108}->{179}, 1.0}
e{{108}->{82}, 1.0}
e{{108}->{140}, 1.0}
e{{108}->{142}, 1.0}
e{{108}->{9}, 1.0}
e{{108}->{11}, 1.0}
e{{108}->{100}, 1.0}
e{{108}->{71}, 1.0}
e{{108}->{166}, 1.0}
e{{108}->{32}, 1.0}
e{{108}->{127}, 1.0}

e{{109}->{89}, 1.0}
e{{109}->{185}, 1.0}
e{{109}->{188}, 1.0}
e{{109}->{187}, 1.0}
e{{109}->{53}, 1.0}
e{{109}->{87}, 1.0}
e{{109}->{183}, 1.0}
e{{109}->{146}, 1.0}
e{{109}->{81}, 1.0}
e{{109}->{42}, 1.0}
e{{109}->{137}, 1.0}
e{{109}->{12}, 1.0}
e{{109}->{76}, 1.0}
e{{109}->{43}, 1.0}
e{{109}->{166}, 1.0}
e{{109}->{69}, 1.0}
e{{109}->{133}, 1.0}
e{{109}->{168}, 1.0}
e{{109}->{71}, 1.0}
e{{109}->{167}, 1.0}
e{{109}->{162}, 1.0}
e{{109}->{164}, 1.0}
e{{109}->{35}, 1.0}
e{{109}->{32}, 1.0}

e{{110}->{27}, 1.0}
e{{110}->{91}, 1.0}
e{{110}->{186}, 1.0}
e{{110}->{29}, 1.0}
e{{110}->{151}, 1.0}
e{{110}->{15}, 1.0}
e{{110}->{12}, 1.0}
e{{110}->{105}, 1.0}
e{{110}->{169}, 1.0}
e{{110}->{62}, 1.0}
e{{110}->{161}, 1.0}
e{{110}->{128}, 1.0}
e{{110}->{187}, 1.0}
e{{110}->{156}, 1.0}
e{{110}->{183}, 1.0}
e{{110}->{185}, 1.0}
e{{110}->{82}, 1.0}
e{{110}->{20}, 1.0}
e{{110}->{49}, 1.0}
e{{110}->{113}, 1.0}
e{{110}->{141}, 1.0}
e{{110}->{73}, 1.0}
e{{110}->{137}, 1.0}
e{{110}->{40}, 1.0}
e{{110}->{191}, 1.0}

e{{111}->{92}, 1.0}
e{{111}->{126}, 1.0}
e{{111}->{61}, 1.0}
e{{111}->{55}, 1.0}
e{{111}->{26}, 1.0}
e{{111}->{85}, 1.0}
e{{111}->{79}, 1.0}
e{{111}->{78}, 1.0}
e{{111}->{173}, 1.0}
e{{111}->{72}, 1.0}
e{{111}->{136}, 1.0}
e{{111}->{106}, 1.0}
e{{111}->{41}, 1.0}
e{{111}->{4}, 1.0}
e{{111}->{99}, 1.0}
e{{111}->{131}, 1.0}
e{{111}->{6}, 1.0}
e{{111}->{134}, 1.0}
e{{111}->{197}, 1.0}
e{{111}->{192}, 1.0}
e{{111}->{66}, 1.0}
e{{111}->{130}, 1.0}

e{{112}->{159}, 1.0}
e{{112}->{155}, 1.0}
e{{112}->{52}, 1.0}
e{{112}->{54}, 1.0}
e{{112}->{83}, 1.0}
e{{112}->{41}, 1.0}
e{{112}->{136}, 1.0}
e{{112}->{171}, 1.0}
e{{112}->{101}, 1.0}
e{{112}->{132}, 1.0}
e{{112}->{6}, 1.0}
e{{112}->{0}, 1.0}
e{{112}->{99}, 1.0}
e{{112}->{61}, 1.0}
e{{112}->{63}, 1.0}
e{{112}->{121}, 1.0}
e{{112}->{123}, 1.0}
e{{112}->{148}, 1.0}
e{{112}->{86}, 1.0}
e{{112}->{144}, 1.0}
e{{112}->{18}, 1.0}
e{{112}->{13}, 1.0}
e{{112}->{44}, 1.0}
e{{112}->{79}, 1.0}
e{{112}->{170}, 1.0}
e{{112}->{197}, 1.0}
e{{112}->{38}, 1.0}
e{{112}->{98}, 1.0}

e{{113}->{93}, 1.0}
e{{113}->{64}, 1.0}
e{{113}->{128}, 1.0}
e{{113}->{60}, 1.0}
e{{113}->{27}, 1.0}
e{{113}->{87}, 1.0}
e{{113}->{81}, 1.0}
e{{113}->{180}, 1.0}
e{{113}->{47}, 1.0}
e{{113}->{10}, 1.0}
e{{113}->{43}, 1.0}
e{{113}->{103}, 1.0}
e{{113}->{2}, 1.0}
e{{113}->{94}, 1.0}
e{{113}->{127}, 1.0}
e{{113}->{191}, 1.0}
e{{113}->{53}, 1.0}
e{{113}->{152}, 1.0}
e{{113}->{20}, 1.0}
e{{113}->{110}, 1.0}
e{{113}->{15}, 1.0}
e{{113}->{137}, 1.0}
e{{113}->{108}, 1.0}
e{{113}->{69}, 1.0}
e{{113}->{71}, 1.0}
e{{113}->{135}, 1.0}

e{{114}->{95}, 1.0}
e{{114}->{190}, 1.0}
e{{114}->{26}, 1.0}
e{{114}->{61}, 1.0}
e{{114}->{119}, 1.0}
e{{114}->{86}, 1.0}
e{{114}->{150}, 1.0}
e{{114}->{24}, 1.0}
e{{114}->{88}, 1.0}
e{{114}->{184}, 1.0}
e{{114}->{21}, 1.0}
e{{114}->{17}, 1.0}
e{{114}->{80}, 1.0}
e{{114}->{75}, 1.0}
e{{114}->{107}, 1.0}
e{{114}->{139}, 1.0}
e{{114}->{138}, 1.0}
e{{114}->{8}, 1.0}
e{{114}->{67}, 1.0}
e{{114}->{36}, 1.0}

e{{115}->{60}, 1.0}
e{{115}->{188}, 1.0}
e{{115}->{27}, 1.0}
e{{115}->{91}, 1.0}
e{{115}->{62}, 1.0}
e{{115}->{23}, 1.0}
e{{115}->{87}, 1.0}
e{{115}->{151}, 1.0}
e{{115}->{89}, 1.0}
e{{115}->{180}, 1.0}
e{{115}->{116}, 1.0}
e{{115}->{47}, 1.0}
e{{115}->{49}, 1.0}
e{{115}->{12}, 1.0}
e{{115}->{76}, 1.0}
e{{115}->{167}, 1.0}
e{{115}->{163}, 1.0}
e{{115}->{32}, 1.0}
e{{115}->{127}, 1.0}
e{{115}->{1}, 1.0}
e{{115}->{65}, 1.0}
e{{115}->{156}, 1.0}
e{{115}->{187}, 1.0}
e{{115}->{20}, 1.0}
e{{115}->{179}, 1.0}
e{{115}->{81}, 1.0}
e{{115}->{108}, 1.0}
e{{115}->{172}, 1.0}
e{{115}->{46}, 1.0}
e{{115}->{141}, 1.0}
e{{115}->{40}, 1.0}
e{{115}->{104}, 1.0}
e{{115}->{71}, 1.0}
e{{115}->{135}, 1.0}
e{{115}->{9}, 1.0}

e{{116}->{1}, 1.0}
e{{116}->{193}, 1.0}
e{{116}->{161}, 1.0}
e{{116}->{128}, 1.0}
e{{116}->{93}, 1.0}
e{{116}->{188}, 1.0}
e{{116}->{191}, 1.0}
e{{116}->{89}, 1.0}
e{{116}->{91}, 1.0}
e{{116}->{183}, 1.0}
e{{116}->{151}, 1.0}
e{{116}->{16}, 1.0}
e{{116}->{48}, 1.0}
e{{116}->{115}, 1.0}
e{{116}->{50}, 1.0}
e{{116}->{82}, 1.0}
e{{116}->{178}, 1.0}
e{{116}->{76}, 1.0}
e{{116}->{15}, 1.0}
e{{116}->{46}, 1.0}
e{{116}->{142}, 1.0}
e{{116}->{169}, 1.0}
e{{116}->{137}, 1.0}
e{{116}->{102}, 1.0}

e{{117}->{130}, 1.0}
e{{117}->{33}, 1.0}
e{{117}->{4}, 1.0}
e{{117}->{192}, 1.0}
e{{117}->{159}, 1.0}
e{{117}->{155}, 1.0}
e{{117}->{85}, 1.0}
e{{117}->{120}, 1.0}
e{{117}->{84}, 1.0}
e{{117}->{148}, 1.0}
e{{117}->{14}, 1.0}
e{{117}->{78}, 1.0}
e{{117}->{173}, 1.0}
e{{117}->{144}, 1.0}
e{{117}->{165}, 1.0}
e{{117}->{136}, 1.0}
e{{117}->{39}, 1.0}
e{{117}->{98}, 1.0}
e{{117}->{3}, 1.0}
e{{117}->{67}, 1.0}
e{{117}->{195}, 1.0}
e{{117}->{96}, 1.0}
e{{117}->{154}, 1.0}
e{{117}->{86}, 1.0}
e{{117}->{83}, 1.0}
e{{117}->{79}, 1.0}

e{{118}->{66}, 1.0}
e{{118}->{5}, 1.0}
e{{118}->{101}, 1.0}
e{{118}->{4}, 1.0}
e{{118}->{132}, 1.0}
e{{118}->{63}, 1.0}
e{{118}->{159}, 1.0}
e{{118}->{123}, 1.0}
e{{118}->{150}, 1.0}
e{{118}->{184}, 1.0}
e{{118}->{120}, 1.0}
e{{118}->{19}, 1.0}
e{{118}->{51}, 1.0}
e{{118}->{83}, 1.0}
e{{118}->{21}, 1.0}
e{{118}->{149}, 1.0}
e{{118}->{79}, 1.0}
e{{118}->{14}, 1.0}
e{{118}->{177}, 1.0}
e{{118}->{144}, 1.0}
e{{118}->{74}, 1.0}
e{{118}->{173}, 1.0}
e{{118}->{7}, 1.0}
e{{118}->{70}, 1.0}

e{{119}->{70}, 1.0}
e{{119}->{134}, 1.0}
e{{119}->{101}, 1.0}
e{{119}->{192}, 1.0}
e{{119}->{31}, 1.0}
e{{119}->{159}, 1.0}
e{{119}->{194}, 1.0}
e{{119}->{97}, 1.0}
e{{119}->{190}, 1.0}
e{{119}->{184}, 1.0}
e{{119}->{84}, 1.0}
e{{119}->{80}, 1.0}
e{{119}->{107}, 1.0}
e{{119}->{138}, 1.0}
e{{119}->{67}, 1.0}
e{{119}->{5}, 1.0}
e{{119}->{63}, 1.0}
e{{119}->{123}, 1.0}
e{{119}->{125}, 1.0}
e{{119}->{55}, 1.0}
e{{119}->{85}, 1.0}
e{{119}->{149}, 1.0}
e{{119}->{114}, 1.0}
e{{119}->{75}, 1.0}
e{{119}->{199}, 1.0}
e{{119}->{170}, 1.0}

e{{120}->{101}, 1.0}
e{{120}->{36}, 1.0}
e{{120}->{132}, 1.0}
e{{120}->{39}, 1.0}
e{{120}->{134}, 1.0}
e{{120}->{97}, 1.0}
e{{120}->{3}, 1.0}
e{{120}->{34}, 1.0}
e{{120}->{61}, 1.0}
e{{120}->{125}, 1.0}
e{{120}->{31}, 1.0}
e{{120}->{63}, 1.0}
e{{120}->{56}, 1.0}
e{{120}->{184}, 1.0}
e{{120}->{155}, 1.0}
e{{120}->{21}, 1.0}
e{{120}->{117}, 1.0}
e{{120}->{52}, 1.0}
e{{120}->{118}, 1.0}
e{{120}->{150}, 1.0}
e{{120}->{145}, 1.0}
e{{120}->{14}, 1.0}
e{{120}->{138}, 1.0}

e{{121}->{165}, 1.0}
e{{121}->{8}, 1.0}
e{{121}->{39}, 1.0}
e{{121}->{194}, 1.0}
e{{121}->{130}, 1.0}
e{{121}->{33}, 1.0}
e{{121}->{35}, 1.0}
e{{121}->{163}, 1.0}
e{{121}->{155}, 1.0}
e{{121}->{22}, 1.0}
e{{121}->{150}, 1.0}
e{{121}->{55}, 1.0}
e{{121}->{14}, 1.0}
e{{121}->{78}, 1.0}
e{{121}->{45}, 1.0}
e{{121}->{41}, 1.0}
e{{121}->{38}, 1.0}
e{{121}->{98}, 1.0}
e{{121}->{67}, 1.0}
e{{121}->{195}, 1.0}
e{{121}->{125}, 1.0}
e{{121}->{96}, 1.0}
e{{121}->{63}, 1.0}
e{{121}->{26}, 1.0}
e{{121}->{154}, 1.0}
e{{121}->{92}, 1.0}
e{{121}->{145}, 1.0}
e{{121}->{52}, 1.0}
e{{121}->{19}, 1.0}
e{{121}->{174}, 1.0}
e{{121}->{13}, 1.0}
e{{121}->{112}, 1.0}
e{{121}->{106}, 1.0}
e{{121}->{75}, 1.0}

e{{122}->{198}, 1.0}
e{{122}->{2}, 1.0}
e{{122}->{196}, 1.0}
e{{122}->{62}, 1.0}
e{{122}->{128}, 1.0}
e{{122}->{155}, 1.0}
e{{122}->{29}, 1.0}
e{{122}->{188}, 1.0}
e{{122}->{185}, 1.0}
e{{122}->{152}, 1.0}
e{{122}->{146}, 1.0}
e{{122}->{53}, 1.0}
e{{122}->{49}, 1.0}
e{{122}->{16}, 1.0}
e{{122}->{10}, 1.0}
e{{122}->{135}, 1.0}
e{{122}->{73}, 1.0}
e{{122}->{40}, 1.0}
e{{122}->{69}, 1.0}
e{{122}->{164}, 1.0}
e{{122}->{127}, 1.0}
e{{122}->{94}, 1.0}
e{{122}->{1}, 1.0}
e{{122}->{193}, 1.0}
e{{122}->{129}, 1.0}
e{{122}->{187}, 1.0}
e{{122}->{28}, 1.0}
e{{122}->{23}, 1.0}
e{{122}->{46}, 1.0}
e{{122}->{48}, 1.0}
e{{122}->{108}, 1.0}

e{{123}->{136}, 1.0}
e{{123}->{4}, 1.0}
e{{123}->{36}, 1.0}
e{{123}->{70}, 1.0}
e{{123}->{5}, 1.0}
e{{123}->{192}, 1.0}
e{{123}->{31}, 1.0}
e{{123}->{63}, 1.0}
e{{123}->{95}, 1.0}
e{{123}->{98}, 1.0}
e{{123}->{124}, 1.0}
e{{123}->{59}, 1.0}
e{{123}->{190}, 1.0}
e{{123}->{119}, 1.0}
e{{123}->{57}, 1.0}
e{{123}->{22}, 1.0}
e{{123}->{118}, 1.0}
e{{123}->{112}, 1.0}
e{{123}->{79}, 1.0}
e{{123}->{145}, 1.0}
e{{123}->{77}, 1.0}

e{{124}->{136}, 1.0}
e{{124}->{171}, 1.0}
e{{124}->{106}, 1.0}
e{{124}->{197}, 1.0}
e{{124}->{36}, 1.0}
e{{124}->{68}, 1.0}
e{{124}->{132}, 1.0}
e{{124}->{39}, 1.0}
e{{124}->{70}, 1.0}
e{{124}->{3}, 1.0}
e{{124}->{131}, 1.0}
e{{124}->{34}, 1.0}
e{{124}->{98}, 1.0}
e{{124}->{126}, 1.0}
e{{124}->{59}, 1.0}
e{{124}->{123}, 1.0}
e{{124}->{85}, 1.0}
e{{124}->{52}, 1.0}
e{{124}->{55}, 1.0}
e{{124}->{22}, 1.0}
e{{124}->{54}, 1.0}
e{{124}->{150}, 1.0}
e{{124}->{177}, 1.0}
e{{124}->{44}, 1.0}

e{{125}->{74}, 1.0}
e{{125}->{106}, 1.0}
e{{125}->{134}, 1.0}
e{{125}->{136}, 1.0}
e{{125}->{199}, 1.0}
e{{125}->{95}, 1.0}
e{{125}->{90}, 1.0}
e{{125}->{154}, 1.0}
e{{125}->{57}, 1.0}
e{{125}->{121}, 1.0}
e{{125}->{155}, 1.0}
e{{125}->{86}, 1.0}
e{{125}->{85}, 1.0}
e{{125}->{120}, 1.0}
e{{125}->{119}, 1.0}
e{{125}->{18}, 1.0}
e{{125}->{17}, 1.0}
e{{125}->{145}, 1.0}
e{{125}->{19}, 1.0}
e{{125}->{45}, 1.0}
e{{125}->{77}, 1.0}
e{{125}->{79}, 1.0}

e{{126}->{171}, 1.0}
e{{126}->{74}, 1.0}
e{{126}->{45}, 1.0}
e{{126}->{173}, 1.0}
e{{126}->{70}, 1.0}
e{{126}->{41}, 1.0}
e{{126}->{8}, 1.0}
e{{126}->{72}, 1.0}
e{{126}->{130}, 1.0}
e{{126}->{37}, 1.0}
e{{126}->{68}, 1.0}
e{{126}->{31}, 1.0}
e{{126}->{159}, 1.0}
e{{126}->{190}, 1.0}
e{{126}->{33}, 1.0}
e{{126}->{24}, 1.0}
e{{126}->{51}, 1.0}
e{{126}->{111}, 1.0}
e{{126}->{14}, 1.0}
e{{126}->{177}, 1.0}
e{{126}->{80}, 1.0}
e{{126}->{13}, 1.0}
e{{126}->{7}, 1.0}
e{{126}->{3}, 1.0}
e{{126}->{36}, 1.0}
e{{126}->{124}, 1.0}

e{{127}->{76}, 1.0}
e{{127}->{108}, 1.0}
e{{127}->{141}, 1.0}
e{{127}->{135}, 1.0}
e{{127}->{137}, 1.0}
e{{127}->{133}, 1.0}
e{{127}->{160}, 1.0}
e{{127}->{1}, 1.0}
e{{127}->{129}, 1.0}
e{{127}->{188}, 1.0}
e{{127}->{62}, 1.0}
e{{127}->{151}, 1.0}
e{{127}->{122}, 1.0}
e{{127}->{186}, 1.0}
e{{127}->{180}, 1.0}
e{{127}->{115}, 1.0}
e{{127}->{182}, 1.0}
e{{127}->{15}, 1.0}
e{{127}->{47}, 1.0}
e{{127}->{178}, 1.0}
e{{127}->{113}, 1.0}

e{{128}->{172}, 1.0}
e{{128}->{15}, 1.0}
e{{128}->{110}, 1.0}
e{{128}->{40}, 1.0}
e{{128}->{104}, 1.0}
e{{128}->{43}, 1.0}
e{{128}->{69}, 1.0}
e{{128}->{164}, 1.0}
e{{128}->{71}, 1.0}
e{{128}->{198}, 1.0}
e{{128}->{28}, 1.0}
e{{128}->{156}, 1.0}
e{{128}->{94}, 1.0}
e{{128}->{89}, 1.0}
e{{128}->{152}, 1.0}
e{{128}->{91}, 1.0}
e{{128}->{122}, 1.0}
e{{128}->{53}, 1.0}
e{{128}->{116}, 1.0}
e{{128}->{183}, 1.0}
e{{128}->{113}, 1.0}
e{{128}->{176}, 1.0}
e{{128}->{147}, 1.0}
e{{128}->{179}, 1.0}

e{{129}->{175}, 1.0}
e{{129}->{10}, 1.0}
e{{129}->{12}, 1.0}
e{{129}->{2}, 1.0}
e{{129}->{189}, 1.0}
e{{129}->{127}, 1.0}
e{{129}->{185}, 1.0}
e{{129}->{53}, 1.0}
e{{129}->{49}, 1.0}
e{{129}->{20}, 1.0}
e{{129}->{46}, 1.0}
e{{129}->{42}, 1.0}
e{{129}->{73}, 1.0}
e{{129}->{137}, 1.0}
e{{129}->{172}, 1.0}
e{{129}->{168}, 1.0}
e{{129}->{71}, 1.0}
e{{129}->{135}, 1.0}
e{{129}->{29}, 1.0}
e{{129}->{122}, 1.0}
e{{129}->{89}, 1.0}
e{{129}->{153}, 1.0}
e{{129}->{188}, 1.0}
e{{129}->{23}, 1.0}
e{{129}->{81}, 1.0}
e{{129}->{180}, 1.0}

e{{130}->{111}, 1.0}
e{{130}->{177}, 1.0}
e{{130}->{80}, 1.0}
e{{130}->{45}, 1.0}
e{{130}->{41}, 1.0}
e{{130}->{99}, 1.0}
e{{130}->{163}, 1.0}
e{{130}->{66}, 1.0}
e{{130}->{194}, 1.0}
e{{130}->{68}, 1.0}
e{{130}->{63}, 1.0}
e{{130}->{30}, 1.0}
e{{130}->{96}, 1.0}
e{{130}->{121}, 1.0}
e{{130}->{88}, 1.0}
e{{130}->{117}, 1.0}
e{{130}->{145}, 1.0}
e{{130}->{75}, 1.0}
e{{130}->{139}, 1.0}
e{{130}->{77}, 1.0}
e{{130}->{7}, 1.0}
e{{130}->{199}, 1.0}
e{{130}->{5}, 1.0}
e{{130}->{126}, 1.0}
e{{130}->{33}, 1.0}
e{{130}->{192}, 1.0}
e{{130}->{54}, 1.0}
e{{130}->{25}, 1.0}
e{{130}->{21}, 1.0}
e{{130}->{52}, 1.0}

e{{131}->{80}, 1.0}
e{{131}->{111}, 1.0}
e{{131}->{17}, 1.0}
e{{131}->{177}, 1.0}
e{{131}->{107}, 1.0}
e{{131}->{8}, 1.0}
e{{131}->{39}, 1.0}
e{{131}->{170}, 1.0}
e{{131}->{138}, 1.0}
e{{131}->{163}, 1.0}
e{{131}->{63}, 1.0}
e{{131}->{34}, 1.0}
e{{131}->{124}, 1.0}
e{{131}->{59}, 1.0}
e{{131}->{190}, 1.0}
e{{131}->{61}, 1.0}
e{{131}->{24}, 1.0}
e{{131}->{184}, 1.0}
e{{131}->{52}, 1.0}
e{{131}->{148}, 1.0}
e{{131}->{51}, 1.0}
e{{131}->{21}, 1.0}

e{{132}->{112}, 1.0}
e{{132}->{51}, 1.0}
e{{132}->{174}, 1.0}
e{{132}->{8}, 1.0}
e{{132}->{75}, 1.0}
e{{132}->{139}, 1.0}
e{{132}->{106}, 1.0}
e{{132}->{7}, 1.0}
e{{132}->{97}, 1.0}
e{{132}->{96}, 1.0}
e{{132}->{194}, 1.0}
e{{132}->{61}, 1.0}
e{{132}->{124}, 1.0}
e{{132}->{25}, 1.0}
e{{132}->{120}, 1.0}
e{{132}->{155}, 1.0}
e{{132}->{85}, 1.0}
e{{132}->{52}, 1.0}
e{{132}->{55}, 1.0}
e{{132}->{118}, 1.0}

e{{133}->{49}, 1.0}
e{{133}->{109}, 1.0}
e{{133}->{16}, 1.0}
e{{133}->{10}, 1.0}
e{{133}->{12}, 1.0}
e{{133}->{103}, 1.0}
e{{133}->{1}, 1.0}
e{{133}->{164}, 1.0}
e{{133}->{32}, 1.0}
e{{133}->{127}, 1.0}
e{{133}->{185}, 1.0}
e{{133}->{28}, 1.0}
e{{133}->{156}, 1.0}
e{{133}->{181}, 1.0}
e{{133}->{152}, 1.0}
e{{133}->{141}, 1.0}
e{{133}->{79}, 1.0}
e{{133}->{137}, 1.0}
e{{133}->{172}, 1.0}
e{{133}->{166}, 1.0}
e{{133}->{2}, 1.0}
e{{133}->{161}, 1.0}
e{{133}->{196}, 1.0}
e{{133}->{64}, 1.0}
e{{133}->{89}, 1.0}
e{{133}->{153}, 1.0}
e{{133}->{27}, 1.0}
e{{133}->{182}, 1.0}
e{{133}->{23}, 1.0}
e{{133}->{151}, 1.0}

e{{134}->{83}, 1.0}
e{{134}->{84}, 1.0}
e{{134}->{111}, 1.0}
e{{134}->{14}, 1.0}
e{{134}->{78}, 1.0}
e{{134}->{177}, 1.0}
e{{134}->{80}, 1.0}
e{{134}->{75}, 1.0}
e{{134}->{106}, 1.0}
e{{134}->{170}, 1.0}
e{{134}->{44}, 1.0}
e{{134}->{163}, 1.0}
e{{134}->{34}, 1.0}
e{{134}->{4}, 1.0}
e{{134}->{90}, 1.0}
e{{134}->{125}, 1.0}
e{{134}->{119}, 1.0}
e{{134}->{150}, 1.0}
e{{134}->{88}, 1.0}
e{{134}->{120}, 1.0}

e{{135}->{115}, 1.0}
e{{135}->{48}, 1.0}
e{{135}->{15}, 1.0}
e{{135}->{113}, 1.0}
e{{135}->{172}, 1.0}
e{{135}->{168}, 1.0}
e{{135}->{73}, 1.0}
e{{135}->{164}, 1.0}
e{{135}->{35}, 1.0}
e{{135}->{127}, 1.0}
e{{135}->{2}, 1.0}
e{{135}->{65}, 1.0}
e{{135}->{129}, 1.0}
e{{135}->{27}, 1.0}
e{{135}->{189}, 1.0}
e{{135}->{152}, 1.0}
e{{135}->{151}, 1.0}
e{{135}->{122}, 1.0}
e{{135}->{186}, 1.0}
e{{135}->{153}, 1.0}

e{{136}->{117}, 1.0}
e{{136}->{84}, 1.0}
e{{136}->{150}, 1.0}
e{{136}->{144}, 1.0}
e{{136}->{111}, 1.0}
e{{136}->{171}, 1.0}
e{{136}->{199}, 1.0}
e{{136}->{34}, 1.0}
e{{136}->{61}, 1.0}
e{{136}->{125}, 1.0}
e{{136}->{123}, 1.0}
e{{136}->{154}, 1.0}
e{{136}->{52}, 1.0}
e{{136}->{145}, 1.0}
e{{136}->{112}, 1.0}
e{{136}->{13}, 1.0}
e{{136}->{79}, 1.0}
e{{136}->{174}, 1.0}
e{{136}->{101}, 1.0}
e{{136}->{165}, 1.0}
e{{136}->{33}, 1.0}
e{{136}->{66}, 1.0}
e{{136}->{124}, 1.0}
e{{136}->{184}, 1.0}
e{{136}->{155}, 1.0}

e{{137}->{53}, 1.0}
e{{137}->{152}, 1.0}
e{{137}->{50}, 1.0}
e{{137}->{49}, 1.0}
e{{137}->{113}, 1.0}
e{{137}->{178}, 1.0}
e{{137}->{20}, 1.0}
e{{137}->{116}, 1.0}
e{{137}->{179}, 1.0}
e{{137}->{110}, 1.0}
e{{137}->{109}, 1.0}
e{{137}->{141}, 1.0}
e{{137}->{73}, 1.0}
e{{137}->{105}, 1.0}
e{{137}->{12}, 1.0}
e{{137}->{76}, 1.0}
e{{137}->{133}, 1.0}
e{{137}->{168}, 1.0}
e{{137}->{129}, 1.0}
e{{137}->{196}, 1.0}
e{{137}->{127}, 1.0}
e{{137}->{185}, 1.0}

e{{138}->{119}, 1.0}
e{{138}->{57}, 1.0}
e{{138}->{51}, 1.0}
e{{138}->{14}, 1.0}
e{{138}->{78}, 1.0}
e{{138}->{107}, 1.0}
e{{138}->{38}, 1.0}
e{{138}->{34}, 1.0}
e{{138}->{131}, 1.0}
e{{138}->{195}, 1.0}
e{{138}->{30}, 1.0}
e{{138}->{26}, 1.0}
e{{138}->{25}, 1.0}
e{{138}->{120}, 1.0}
e{{138}->{114}, 1.0}
e{{138}->{79}, 1.0}
e{{138}->{170}, 1.0}
e{{138}->{139}, 1.0}
e{{138}->{13}, 1.0}
e{{138}->{194}, 1.0}
e{{138}->{66}, 1.0}
e{{138}->{163}, 1.0}
e{{138}->{159}, 1.0}
e{{138}->{33}, 1.0}
e{{138}->{97}, 1.0}

e{{139}->{55}, 1.0}
e{{139}->{184}, 1.0}
e{{139}->{57}, 1.0}
e{{139}->{21}, 1.0}
e{{139}->{143}, 1.0}
e{{139}->{177}, 1.0}
e{{139}->{17}, 1.0}
e{{139}->{114}, 1.0}
e{{139}->{75}, 1.0}
e{{139}->{174}, 1.0}
e{{139}->{7}, 1.0}
e{{139}->{138}, 1.0}
e{{139}->{3}, 1.0}
e{{139}->{132}, 1.0}
e{{139}->{70}, 1.0}
e{{139}->{165}, 1.0}
e{{139}->{0}, 1.0}
e{{139}->{96}, 1.0}
e{{139}->{97}, 1.0}
e{{139}->{130}, 1.0}
e{{139}->{194}, 1.0}
e{{139}->{155}, 1.0}

e{{140}->{187}, 1.0}
e{{140}->{53}, 1.0}
e{{140}->{183}, 1.0}
e{{140}->{177}, 1.0}
